KST05064	SrcIaswSt			3	12	16			S	R	KSKT5166	F	N	5					Y			B
KST05065	StepNmb			3	12	16			N	R		F	N	5					Y			B
KST05066	ThrdId			3	12	16			N	R		F	N	5					Y			B
KST05067	ThrdOrSize			3	12	16			N	R		F	N	5					Y			B
KST05885	ValId			3	12	16			S	R	KSKT5185	F	N	5					Y			B
KST05068	ValueExpected			3	14	32			N	R		F	N	10					Y			B
KST05069	ValueFailed			3	14	32			N	R		F	N	10					Y			B
KST05070	WarnLowerLimit			3	12	16			N	R		F	N	5					Y			B
KST05071	WarnUpperLimit			3	12	16			N	R		F	N	5					Y			B
KST05072	WrongApid			3	12	16			N	R		F	N	5					Y			B
KST05073	FdChkId			3	12	16			S	R	KSKT5056	F	N	5					Y			B
KST05074	FdGlbEnable	345544323		3	4	8			N	R		F	N	3					Y			B
KST05075	RecProcId			3	12	16			S	R	KSKT5057	F	N	5					Y			B
KST05076	RpGlbEnable	345544324		3	4	8			N	R		F	N	3					Y			B
KST05638	RpRetrySciDelay	345544491		3	12	16			N	R		F	N	5					Y			B
KST05639	RpRetrySciNMax	345544492		3	12	16			N	R		F	N	5					Y			B
KST05887	DataPktTimeOutTol	345544493		3	12	16			N	R		F	N	5					Y			B
KST05576	EvtBadPixelCount	345544494		3	14	32			N	R		F	N	10					Y			B
KST05577	EvtFilterCount1	345544495		3	14	32			N	R		F	N	10					Y			B
KST05578	EvtFilterCount2	345544496		3	14	32			N	R		F	N	10					Y			B
KST05579	EvtFilterCount3	345544497		3	14	32			N	R		F	N	10					Y			B
KST05580	EvtFilterN	345544498		3	12	16			N	R		F	N	5					Y			B
KST05581	EvtFilterThr1	345544499		3	12	16			N	R		F	N	5					Y			B
KST05582	EvtFilterThr2	345544500		3	12	16			N	R		F	N	5					Y			B
KST05583	EvtFilterThr3	345544501		3	12	16			N	R		F	N	5					Y			B
KST05584	FeeBadPixelFilter	345544502		3	4	8			N	R		F	N	3					Y			B
KST05585	FeeEventFilterEnable	345544503		3	4	8			N	R		F	N	3					Y			B
KST05586	FeeHkPer	345544504		3	12	16			N	R		F	N	5					Y			B
KST05888	FeePollPcktsPerCycle	345544505		3	12	16			N	R		F	N	5					Y			B
KST05892	feeStateRdyCycles	345544506		3	12	16			N	R		F	N	5					Y			B
KST05587	FrameDiscardCount	345544507		3	14	32			N	R		F	N	10					Y			B
KST05588	LastFrameEvtCount	345544508		3	14	32			N	R		F	N	10					Y			B
KST05889	PrimeStateFee	345544509		3	4	8			N	R		F	N	3					Y			B
KST05776	Ccd2TsAGain	345544510		5	1	32			N	R		F	N	10					Y			B
KST05972	Ccd2TsAOffset	345545057		5	1	32			N	R		F	N	10					Y			B
KST05777	Ccd4TsBGain	345544511		5	1	32			N	R		F	N	10					Y			B
KST05973	Ccd4TsBOffset	345545058		5	1	32			N	R		F	N	10					Y			B
KST05974	CcdTempCoef0	345545059		5	1	32			N	R		F	N	10					Y			B
KST05975	CcdTempCoef1	345545060		5	1	32			N	R		F	N	10					Y			B
KST05976	CcdTempCoef2	345545061		5	1	32			N	R		F	N	10					Y			B
KST05774	FRMadcPwrdnEn	345544512		3	4	8			N	R		F	N	3					Y			B
KST05079	FRMccd2EPixThreshold	345544325		3	12	16			N	R		F	N	5					Y			B
KST05080	FRMccd2FPixThreshold	345544326		3	12	16			N	R		F	N	5					Y			B
KST05081	FRMccd2Readout	345544327		3	4	8			N	R		F	N	3					Y			B
KST05082	FRMccd2VgdConfig	345544328		3	14	32			N	R		F	N	10					Y			B
KST05083	FRMccd2VodConfig	345544329		3	14	32			N	R		F	N	10					Y			B
KST05084	FRMccd2VrdConfig	345544330		3	14	32			N	R		F	N	10					Y			B
KST05086	FRMccd4EPixThreshold	345544331		3	12	16			N	R		F	N	5					Y			B
KST05087	FRMccd4FPixThreshold	345544332		3	12	16			N	R		F	N	5					Y			B
KST05077	FRMccd4Readout	345544333		3	4	8			N	R		F	N	3					Y			B
KST05088	FRMccd4VgdConfig	345544334		3	14	32			N	R		F	N	10					Y			B
KST05089	FRMccd4VodConfig	345544335		3	14	32			N	R		F	N	10					Y			B
KST05090	FRMccd4VrdConfig	345544336		3	14	32			N	R		F	N	10					Y			B
KST05093	FRMccdMode2Config	345544337		3	4	8			N	R		F	N	3					Y			B
KST05094	FRMccdModeConfig	345544338		3	4	8			N	R		F	N	3					Y			B
KST05097	FRMccdVogConfig	345544339		3	14	32			N	R		F	N	10					Y			B
KST05764	FRMcdsclpHi	345544513		3	12	16			N	R		F	N	5					Y			B
KST05765	FRMcdsclpLo	345544514		3	12	16			N	R		F	N	5					Y			B
KST05098	FRMchargeInjectionEn	345544340		3	4	8			N	R		F	N	3					Y			B
KST05099	FRMchargeInjectionGap	345544341		3	12	16			N	R		F	N	5					Y			B
KST05100	FRMchargeInjectionWidth	345544342		3	12	16			N	R		F	N	5					Y			B
KST05101	FRMclearErrorFlag	345544343		3	4	8			N	R		F	N	3					Y			B
KST05103	FRMcorrectionBypass	345544344		3	4	8			N	R		F	N	3					Y			B
KST05102	FRMcorrectionType	345544345		3	4	8			N	R		F	N	3					Y			B
KST05104	FRMdgEn	345544346		3	4	8			N	R		F	N	3					Y			B
KST05105	FRMdigitiseEn	345544347		3	4	8			N	R		F	N	3					Y			B
KST05106	FRMeduWanderingMaskEn	345544348		3	4	8			N	R		F	N	3					Y			B
KST05107	FRMeventDetection	345544349		3	4	8			N	R		F	N	3					Y			B
KST05108	FRMeventPktLimit	345544350		3	14	32			N	R		F	N	10					Y			B
KST05109	FRMexecuteOp	345544351		3	4	8			N	R		F	N	3					Y			B
KST05110	FRMfullSunPixThreshold	345544352		3	12	16			N	R		F	N	5					Y			B
KST05111	FRMhEnd	345544353		3	12	16			N	R		F	N	5					Y			B
KST05392	FRMHK1v2dMon	345544515		3	12	16			N	R		F	N	5					Y			B
KST05393	FRMHK2v5aMon	345544516		3	12	16			N	R		F	N	5					Y			B
KST05394	FRMHK2v5dMon	345544517		3	12	16			N	R		F	N	5					Y			B
KST05395	FRMHK3v3bMon	345544518		3	12	16			N	R		F	N	5					Y			B
KST05396	FRMHK3v3dMon	345544519		3	12	16			N	R		F	N	5					Y			B
KST05397	FRMHK5vbNegMon	345544520		3	12	16			N	R		F	N	5					Y			B
KST05398	FRMHK5vbPosMon	345544521		3	12	16			N	R		F	N	5					Y			B
KST05399	FRMHK5vrefMon	345544522		3	12	16			N	R		F	N	5					Y			B
KST05400	FRMHKboardId	345544523		3	4	8			N	R		F	N	3					Y			B
KST05401	FRMHKccd2EPixFullSun	345544524		3	12	16			N	R		F	N	5					Y			B
KST05402	FRMHKccd2FPixFullSun	345544525		3	12	16			N	R		F	N	5					Y			B
KST05403	FRMHKccd2TsA	345544526		3	12	16			N	R		F	N	5					Y			B
KST05404	FRMHKccd2VddMon	345544527		3	12	16			N	R		F	N	5					Y			B
KST05405	FRMHKccd2VgdMon	345544528		3	12	16			N	R		F	N	5					Y			B
KST05406	FRMHKccd2VodMonE	345544529		3	12	16			N	R		F	N	5					Y			B
KST05407	FRMHKccd2VodMonF	345544530		3	12	16			N	R		F	N	5					Y			B
KST05408	FRMHKccd2VogMon	345544531		3	12	16			N	R		F	N	5					Y			B
KST05409	FRMHKccd2VrdMonE	345544532		3	12	16			N	R		F	N	5					Y			B
KST05410	FRMHKccd2VrdMonF	345544533		3	12	16			N	R		F	N	5					Y			B
KST05411	FRMHKccd4EPixFullSun	345544534		3	12	16			N	R		F	N	5					Y			B
KST05412	FRMHKccd4FPixFullSun	345544535		3	12	16			N	R		F	N	5					Y			B
KST05413	FRMHKccd4TsB	345544536		3	12	16			N	R		F	N	5					Y			B
KST05414	FRMHKccd4VddMon	345544537		3	12	16			N	R		F	N	5					Y			B
KST05415	FRMHKccd4VgdMon	345544538		3	12	16			N	R		F	N	5					Y			B
KST05416	FRMHKccd4VodMonE	345544539		3	12	16			N	R		F	N	5					Y			B
KST05417	FRMHKccd4VodMonF	345544540		3	12	16			N	R		F	N	5					Y			B
KST05418	FRMHKccd4VogMon	345544541		3	12	16			N	R		F	N	5					Y			B
KST05419	FRMHKccd4VrdMonE	345544542		3	12	16			N	R		F	N	5					Y			B
KST05420	FRMHKccd4VrdMonF	345544543		3	12	16			N	R		F	N	5					Y			B
KST05775	FRMHKcmicCorr	345544544		3	12	16			N	R		F	N	5					Y			B
KST05421	FRMHKerrorFlags	345544545		3	14	32			N	R		F	N	10					Y			B
KST05422	FRMHKfpgaMajorVersion	345544546		3	4	8			N	R		F	N	3					Y			B
KST05423	FRMHKfpgaMinorVersion	345544547		3	4	8			N	R		F	N	3					Y			B
KST05424	FRMHKfpgaOpMode	345544548		3	4	8			N	R		F	N	3					Y			B
KST05425	FRMHKframeCounter	345544549		3	12	16			N	R		F	N	5					Y			B
KST05426	FRMHKigHiMon	345544550		3	12	16			N	R		F	N	5					Y			B
KST05427	FRMHKprt1	345544551		3	12	16			N	R		F	N	5					Y			B
KST05428	FRMHKprt2	345544552		3	12	16			N	R		F	N	5					Y			B
KST05429	FRMHKprt3	345544553		3	12	16			N	R		F	N	5					Y			B
KST05430	FRMHKprt4	345544554		3	12	16			N	R		F	N	5					Y			B
KST05431	FRMHKprt5	345544555		3	12	16			N	R		F	N	5					Y			B
KST05766	FRMHKspwId	345544556		3	4	8			N	R		F	N	3					Y			B
KST05432	FRMHKspwStatus	345544557		3	14	32			N	R		F	N	10					Y			B
KST05433	FRMHKvan1PosRaw	345544558		3	12	16			N	R		F	N	5					Y			B
KST05434	FRMHKvan2PosRaw	345544559		3	12	16			N	R		F	N	5					Y			B
KST05435	FRMHKvan3NegMon	345544560		3	12	16			N	R		F	N	5					Y			B
KST05436	FRMHKvccd	345544561		3	12	16			N	R		F	N	5					Y			B
KST05437	FRMHKvccdPosRaw	345544562		3	12	16			N	R		F	N	5					Y			B
KST05438	FRMHKvclkPosRaw	345544563		3	12	16			N	R		F	N	5					Y			B
KST05439	FRMHKvdigRaw	345544564		3	12	16			N	R		F	N	5					Y			B
KST05440	FRMHKviclk	345544565		3	12	16			N	R		F	N	5					Y			B
KST05441	FRMHKvrclkMon	345544566		3	12	16			N	R		F	N	5					Y			B
KST05112	FRMhStart	345544354		3	12	16			N	R		F	N	5					Y			B
KST05113	FRMimgClkDir	345544355		3	4	8			N	R		F	N	3					Y			B
KST05114	FRMintSyncPeriod	345544356		3	14	32			N	R		F	N	10					Y			B
KST05115	FRMnFinalDump	345544357		3	12	16			N	R		F	N	5					Y			B
KST05116	FRMpacketSize	345544358		3	12	16			N	R		F	N	5					Y			B
KST05117	FRMparallelClkOverlap	345544359		3	12	16			N	R		F	N	5					Y			B
KST05118	FRMparallelToiPeriod	345544360		3	12	16			N	R		F	N	5					Y			B
KST05119	FRMpixOffset	345544361		3	4	8			N	R		F	N	3					Y			B
KST05120	FRMreadoutNodeSel	345544362		3	4	8			N	R		F	N	3					Y			B
KST05767	FRMreadoutPauseCounter	345544567		3	4	8			N	R		F	N	3					Y			B
KST05121	FRMregClkDir	345544363		3	4	8			N	R		F	N	3					Y			B
KST05768	FRMrowclpHi	345544568		3	12	16			N	R		F	N	5					Y			B
KST05769	FRMrowclpLo	345544569		3	12	16			N	R		F	N	5					Y			B
KST05770	FRMselPwrSync	345544570		3	4	8			N	R		F	N	3					Y			B
KST05122	FRMsyncSel	345544364		3	4	8			N	R		F	N	3					Y			B
KST05771	FRMtrapPumpDwellTerm	345544571		3	14	32			N	R		F	N	10					Y			B
KST05772	FRMtrapPumpingShuffleCou	345544572		3	14	32			N	R		F	N	10					Y			B
KST05123	FRMtriLevelClkEn	345544365		3	4	8			N	R		F	N	3					Y			B
KST05773	FRMusePwrSync	345544573		3	4	8			N	R		F	N	3					Y			B
KST05124	FRMvEnd	345544366		3	12	16			N	R		F	N	5					Y			B
KST05125	FRMvStart	345544367		3	12	16			N	R		F	N	5					Y			B
KST05126	Spare16			3	12	16			N	R		F	N	5					Y			B
KST05127	Spare32_1			3	14	32			N	R		F	N	10					Y			B
KST05128	Spare32_2			3	14	32			N	R		F	N	10					Y			B
KST05129	Spare8			3	4	8			N	R		F	N	3					Y			B
KST05442	HctrlVctrl	345544575		5	1	32			N	R		F	N	10					Y			B
KST05321	parExecPhase	345544576		3	4	8			N	R		F	N	3					Y			B
KST05977	tempCalc	345545065		5	1	32			N	R		F	N	10					Y			B
KST05330	tempInteg	345544577		5	1	32			N	R		F	N	10					Y			B
KST05778	tempSel	345544574		3	12	16			S	R	KSKT5182	F	N	5					Y			B
KST05540	tempSrc	345544578		3	12	16			S	R	KSKT5181	F	N	5					Y			B
KST05130	AckAccFlag			1	0	1			N	R		F	N	1					Y			B
KST05131	AckProgFlag			1	0	1			N	R		F	N	1					Y			B
KST05132	AckStartFlag			1	0	1			N	R		F	N	1					Y			B
KST05133	AckTermFlag			1	0	1			N	R		F	N	1					Y			B
KST05134	APID			3	7	11			N	R		F	N	4					Y			B
KST05135	DataFieldHeaderFlag			2	1	1			N	R		F	N	1					Y			B
KST05136	DestId			3	4	8			N	R		F	N	3					Y			B
KST05137	GrpFlags			2	2	2			N	R		F	N	1					Y			B
KST05138	PcktLen			3	12	16			N	R		F	N	5					Y			B
KST05139	PcktType			2	1	1			N	R		F	N	1					Y			B
KST05140	PcktVersionNmb			6	3	3			N	R		F	N	1					Y			B
KST05141	PusVersionNmb			6	3	3			N	R		F	N	1					Y			B
KST05142	SecHeaderFlag			2	1	1			N	R		F	N	1					Y			B
KST05143	SeqCount			3	10	14			N	R		F	N	5					Y			B
KST05144	SeqFlags			2	2	2			N	R		F	N	1					Y			B
KST05145	ServSubType			3	4	8			N	R		F	N	3					Y			B
KST05146	ServType			3	4	8			N	R		F	N	3					Y			B
KST05147	Spare			3	4	8			N	R		F	N	3					Y			B
KST05148	SrcId			3	4	8			N	R		F	N	3					Y			B
KST05149	Time			9	18	56			N	R		F	N	17					Y			B
KST05150	TimeSync			3	4	8			N	R		F	N	3					Y			B
KST05151	AdcIDpu	345544579	A	3	12	16			N	R	KSKP0014	F	N	5					Y			B
KST05152	AdcIFeeAna	345544580	A	3	12	16			N	R	KSKP0015	F	N	5					Y			B
KST05153	AdcIFeeDig	345544581	A	3	12	16			N	R	KSKP0016	F	N	5					Y			B
KST05154	AdcIHeater	345544582	A	3	12	16			N	R	KSKP0017	F	N	5					Y			B
KST05155	AdcIRse	345544583	A	3	12	16			N	R	KSKP0018	F	N	5					Y			B
KST05156	AdcP1V2	345544584	V	3	12	16			N	R	KSKP0007	F	N	5					Y			B
KST05157	AdcP1V8	345544585	V	3	12	16			N	R	KSKP0008	F	N	5					Y			B
KST05158	AdcP2V5	345544586	V	3	12	16			N	R	KSKP0009	F	N	5					Y			B
KST05159	AdcP3V3	345544587	V	3	12	16			N	R	KSKP0011	F	N	5					Y			B
KST05160	AdcP3V3LVDS	345544588	V	3	12	16			N	R	KSKP0010	F	N	5					Y			B
KST05161	AdcP3V9	345544589	V	3	12	16			N	R	KSKP0012	F	N	5					Y			B
KST05162	AdcPsuTemp	345544590	degC	3	12	16			N	R	KSKP0001	F	N	5					Y			B
KST05163	AdcRef	345544591	V	3	12	16			N	R	KSKP0013	F	N	5					Y			B
KST05164	DpuMode	345544592		3	4	8			S	R	KSKT5004	F	N	3					Y			B
KST05166	DpuUnit	345544593		3	4	8			N	R		F	N	3					Y			B
KST05167	ErrCnt	345544594		3	12	16			N	R		F	N	5					Y			B
KST05168	ErrLastEventId	345544595		3	12	16			S	R	KSKT5036	F	N	5					Y			B
KST05169	HkSpare16			3	12	16			N	R		F	N	5					Y			B
KST05170	isRdlFree	345544596		7	10	80			N	R		F	N	3					Y			B
KST05171	NParam			3	12	16			N	R		F	N	5					Y			B
KST05172	ParamId			3	14	32			N	R		F	N	10					Y			B
KST05173	Period			3	12	16			N	R		F	N	5					Y			B
KST05174	PsuSts	345544597		3	4	8			N	R		F	N	3					Y			B
KST05175	rdlCycCntList	345544598		7	20	160			N	R		F	N	5					Y			B
KST05176	RdlDataItemList_0	345544368		7	500	4000			N	R		F	N	5					Y			B
KST05177	RdlDataItemList_1	345544369		7	500	4000			N	R		F	N	5					Y			B
KST05178	RdlDataItemList_2	345544370		7	500	4000			N	R		F	N	5					Y			B
KST05179	RdlDataItemList_3	345544371		7	500	4000			N	R		F	N	5					Y			B
KST05180	RdlDataItemList_4	345544372		7	500	4000			N	R		F	N	5					Y			B
KST05181	RdlDataItemList_5	345544373		7	500	4000			N	R		F	N	5					Y			B
KST05182	RdlDataItemList_6	345544374		7	500	4000			N	R		F	N	5					Y			B
KST05183	RdlDataItemList_7	345544375		7	500	4000			N	R		F	N	5					Y			B
KST05184	RdlDataItemList_8	345544376		7	500	4000			N	R		F	N	5					Y			B
KST05185	RdlDataItemList_9	345544377		7	500	4000			N	R		F	N	5					Y			B
KST05186	RdlEnabledList	345544378		7	10	80			N	R		F	N	3					Y			B
KST05187	RdlPeriodList	345544379		7	20	160			N	R		F	N	5					Y			B
KST05188	RdlSidList	345544599		7	10	80			N	R		F	N	3					Y			B
KST05189	Sid			3	12	16			S	R	KSKT5088	F	N	5					Y			B
KST05190	SidNoCal			3	12	16			N	R		F	N	5					Y			B
KST05191	ReasonCode			3	12	16			N	R		F	N	5					Y			B
KST05192	ReasonCode	345544380		3	12	16			N	R		F	N	5					Y			B
KST05193	SduDataPart			3	4	8			N	R		F	N	3					Y			B
KST05194	SduDataPartLength			3	12	16			N	R		F	N	5					Y			B
KST05195	SduId			3	4	8			N	R		F	N	3					Y			B
KST05196	SduSeqNmb			3	12	16			N	R		F	N	5					Y			B
KST05197	SegmAddress			3	14	32			N	R		F	N	10					Y			B
KST05198	BlockData			3	4	8			N	R		F	N	3					Y			B
KST05199	BlockLength			3	14	32			N	R		F	N	10					Y			B
KST05993	CrcResult			3	12	16			N	R		F	N	5					Y			B
KST05200	MemSpare			3	12	16			N	R		F	N	5					Y			B
KST05201	ReadMemoryId			3	12	16			S	R	KSKT5094	F	N	5					Y			B
KST05202	StartAddress			3	14	32			N	R		F	N	10					Y			B
KST05203	WriteMemoryId			3	12	16			S	R	KSKT5096	F	N	5					Y			B
KST05204	RegAddr			3	14	32			N	R		F	N	10					Y			B
KST05205	RegData			3	14	32			N	R		F	N	10					Y			B
KST05206	VerifAddr			3	14	32			N	R		F	N	10					Y			B
KST05207	VerifMask			3	14	32			N	R		F	N	10					Y			B
KST05208	ArrayElemId			3	12	16			N	R		F	N	5					Y			B
KST05209	NParams			3	12	16			N	R		F	N	5					Y			B
KST05210	ParamId			3	14	32			N	R		F	N	10					Y			B
KST05211	ParamSpare16			3	12	16			N	R		F	N	5					Y			B
KST05212	ParamSpare24			3	13	24			N	R		F	N	8					Y			B
KST05213	ParamSpare32			3	14	32			N	R		F	N	10					Y			B
KST05214	ParamSpare8			3	4	8			N	R		F	N	3					Y			B
KST05215	ParamType			3	12	16			S	R	KSKT5109	F	N	5					Y			B
KST05216	ParamValueBool			3	4	8			N	R		F	N	3					Y			B
KST05217	ParamValueCuc			9	18	56			N	R		F	N	17					Y			B
KST05218	ParamValueFloat			5	1	32			N	R		F	N	10					Y			B
KST05219	ParamValueInt16			4	12	16			N	R		F	N	5					Y			B
KST05220	ParamValueInt32			4	14	32			N	R		F	N	10					Y			B
KST05221	ParamValueInt8			4	4	8			N	R		F	N	3					Y			B
KST05222	ParamValueUint16			3	12	16			N	R		F	N	5					Y			B
KST05223	ParamValueUint32			3	14	32			N	R		F	N	10					Y			B
KST05224	ParamValueUint8			3	4	8			N	R		F	N	3					Y			B
KST05225	ADCParamCrc			3	12	16			N	R		F	N	5					Y			B
KST05226	ChopDutyCyc	345544381		3	4	8			N	R		F	N	3					Y			B
KST05227	EmergencySteps	345544382		3	12	16			N	R		F	N	5					Y			B
KST05443	HctrlParCoeffI	345544383		5	1	32			N	R		F	N	10					Y			B
KST05228	HctrlParCoeffP	345544384		5	1	32			N	R		F	N	10					Y			B
KST05229	HctrlParExecPer	345544385		3	12	16			N	R		F	N	5					Y			B
KST05444	HctrlParMaxDeltaVoltage	345544386		5	1	32			N	R		F	N	10					Y			B
KST05445	HctrlParOffset	345544387		5	1	32			N	R		F	N	10					Y			B
KST05230	HctrlParTempRef	345544388		5	1	32			N	R		F	N	10					Y			B
KST05446	HctrlParTempRefLL	345544389		5	1	32			N	R		F	N	10					Y			B
KST05447	HctrlParTempRefUL	345544390		5	1	32			N	R		F	N	10					Y			B
KST05448	HctrlParVctrlLowerVolt	345544391		5	1	32			N	R		F	N	10					Y			B
KST05449	HctrlParVctrlUpperVolt	345544392		5	1	32			N	R		F	N	10					Y			B
KST05231	I_DPUAlarmLowerLimit	345544393	A	3	12	16			N	R	KSKP0014	F	N	5					Y			B
KST05232	I_DPUAlarmUpperLimit	345544394	A	3	12	16			N	R	KSKP0014	F	N	5					Y			B
KST05233	I_DPUWarnLowerLimit	345544395	A	3	12	16			N	R	KSKP0014	F	N	5					Y			B
KST05234	I_DPUWarnUpperLimit	345544396	A	3	12	16			N	R	KSKP0014	F	N	5					Y			B
KST05235	I_FEE_ANAAlarmLowerLimit	345544397	A	3	12	16			N	R	KSKP0015	F	N	5					Y			B
KST05236	I_FEE_ANAAlarmUpperLimit	345544398	A	3	12	16			N	R	KSKP0015	F	N	5					Y			B
KST05237	I_FEE_ANAWarnLowerLimit	345544399	A	3	12	16			N	R	KSKP0015	F	N	5					Y			B
KST05238	I_FEE_ANAWarnUpperLimit	345544400	A	3	12	16			N	R	KSKP0015	F	N	5					Y			B
KST05239	I_FEE_DIGAlarmLowerLimit	345544401	A	3	12	16			N	R	KSKP0016	F	N	5					Y			B
KST05240	I_FEE_DIGAlarmUpperLimit	345544402	A	3	12	16			N	R	KSKP0016	F	N	5					Y			B
KST05241	I_FEE_DIGWarnLowerLimit	345544403	A	3	12	16			N	R	KSKP0016	F	N	5					Y			B
KST05242	I_FEE_DIGWarnUpperLimit	345544404	A	3	12	16			N	R	KSKP0016	F	N	5					Y			B
KST05243	I_HEATERAlarmLowerLimit	345544405	A	3	12	16			N	R	KSKP0017	F	N	5					Y			B
KST05244	I_HEATERAlarmUpperLimit	345544406	A	3	12	16			N	R	KSKP0017	F	N	5					Y			B
KST05245	I_HEATERWarnLowerLimit	345544407	A	3	12	16			N	R	KSKP0017	F	N	5					Y			B
KST05246	I_HEATERWarnUpperLimit	345544408	A	3	12	16			N	R	KSKP0017	F	N	5					Y			B
KST05247	I_RSEAlarmLowerLimit	345544409	A	3	12	16			N	R	KSKP0018	F	N	5					Y			B
KST05248	I_RSEAlarmUpperLimit	345544410	A	3	12	16			N	R	KSKP0018	F	N	5					Y			B
KST05249	I_RSEWarnLowerLimit	345544411	A	3	12	16			N	R	KSKP0018	F	N	5					Y			B
KST05250	I_RSEWarnUpperLimit	345544412	A	3	12	16			N	R	KSKP0018	F	N	5					Y			B
KST05251	MaxElecTemp	345544413	degC	3	4	8			N	R	KSKP0005	F	N	3					Y			B
KST05252	MaxMotorCurr	345544414		3	4	8			N	R		F	N	3					Y			B
KST05253	MaxMotorTemp	345544415	degC	3	4	8			N	R	KSKP0006	F	N	3					Y			B
KST05254	MaxSteps	345544416		3	12	16			N	R		F	N	5					Y			B
KST05255	MotorCurr	345544417		3	4	8			N	R		F	N	3					Y			B
KST05256	P1V2AlarmLowerLimit	345544418	V	3	12	16			N	R	KSKP0007	F	N	5					Y			B
KST05257	P1V2AlarmUpperLimit	345544419	V	3	12	16			N	R	KSKP0007	F	N	5					Y			B
KST05258	P1V2WarnLowerLimit	345544420	V	3	12	16			N	R	KSKP0007	F	N	5					Y			B
KST05259	P1V2WarnUpperLimit	345544421	V	3	12	16			N	R	KSKP0007	F	N	5					Y			B
KST05260	P1V8AlarmLowerLimit	345544422	V	3	12	16			N	R	KSKP0008	F	N	5					Y			B
KST05261	P1V8AlarmUpperLimit	345544423	V	3	12	16			N	R	KSKP0008	F	N	5					Y			B
KST05262	P1V8WarnLowerLimit	345544424	V	3	12	16			N	R	KSKP0008	F	N	5					Y			B
KST05263	P1V8WarnUpperLimit	345544425	V	3	12	16			N	R	KSKP0008	F	N	5					Y			B
KST05264	P2V5AlarmLowerLimit	345544426	V	3	12	16			N	R	KSKP0009	F	N	5					Y			B
KST05265	P2V5AlarmUpperLimit	345544427	V	3	12	16			N	R	KSKP0009	F	N	5					Y			B
KST05266	P2V5WarnLowerLimit	345544428	V	3	12	16			N	R	KSKP0009	F	N	5					Y			B
KST05267	P2V5WarnUpperLimit	345544429	V	3	12	16			N	R	KSKP0009	F	N	5					Y			B
KST05268	P3V3AlarmLowerLimit	345544430	V	3	12	16			N	R	KSKP0011	F	N	5					Y			B
KST05269	P3V3AlarmUpperLimit	345544431	V	3	12	16			N	R	KSKP0011	F	N	5					Y			B
KST05270	P3V3WarnLowerLimit	345544432	V	3	12	16			N	R	KSKP0011	F	N	5					Y			B
KST05271	P3V3WarnUpperLimit	345544433	V	3	12	16			N	R	KSKP0011	F	N	5					Y			B
KST05272	P3V3_LVDSAlarmLowerLimit	345544434	V	3	12	16			N	R	KSKP0010	F	N	5					Y			B
KST05273	P3V3_LVDSAlarmUpperLimit	345544435	V	3	12	16			N	R	KSKP0010	F	N	5					Y			B
KST05274	P3V3_LVDSWarnLowerLimit	345544436	V	3	12	16			N	R	KSKP0010	F	N	5					Y			B
KST05275	P3V3_LVDSWarnUpperLimit	345544437	V	3	12	16			N	R	KSKP0010	F	N	5					Y			B
KST05276	P3V9AlarmLowerLimit	345544438	V	3	12	16			N	R	KSKP0012	F	N	5					Y			B
KST05277	P3V9AlarmUpperLimit	345544439	V	3	12	16			N	R	KSKP0012	F	N	5					Y			B
KST05278	P3V9WarnLowerLimit	345544440	V	3	12	16			N	R	KSKP0012	F	N	5					Y			B
KST05279	P3V9WarnUpperLimit	345544441	V	3	12	16			N	R	KSKP0012	F	N	5					Y			B
KST05280	ParamCrc			3	12	16			N	R		F	N	5					Y			B
KST05281	ParamSetId			3	12	16			S	R	KSKT5118	F	N	5					Y			B
KST05282	RefAlarmLowerLimit	345544442	V	3	12	16			N	R	KSKP0013	F	N	5					Y			B
KST05283	RefAlarmUpperLimit	345544443	V	3	12	16			N	R	KSKP0013	F	N	5					Y			B
KST05284	RefWarnLowerLimit	345544444	V	3	12	16			N	R	KSKP0013	F	N	5					Y			B
KST05285	RefWarnUpperLimit	345544445	V	3	12	16			N	R	KSKP0013	F	N	5					Y			B
KST05286	RseConfig	345544446		3	4	8			N	R		F	N	3					Y			B
KST05287	RseSpare			3	4	8			N	R		F	N	3					Y			B
KST05288	SettlingTime	345544447		3	4	8			N	R		F	N	3					Y			B
KST05289	TEMP1AlarmLowerLimit	345544448	degC	3	12	16			N	R	KSKP0004	F	N	5					Y			B
KST05290	TEMP1AlarmUpperLimit	345544449	degC	3	12	16			N	R	KSKP0004	F	N	5					Y			B
KST05291	TEMP1WarnLowerLimit	345544450	degC	3	12	16			N	R	KSKP0004	F	N	5					Y			B
KST05292	TEMP1WarnUpperLimit	345544451	degC	3	12	16			N	R	KSKP0004	F	N	5					Y			B
KST05293	TEMP_CCDAlarmLowerLimit	345544452	degC	3	12	16			N	R	KSKP0002	F	N	5					Y			B
KST05294	TEMP_CCDAlarmUpperLimit	345544453	degC	3	12	16			N	R	KSKP0002	F	N	5					Y			B
KST05295	TEMP_CCDWarnLowerLimit	345544454	degC	3	12	16			N	R	KSKP0002	F	N	5					Y			B
KST05296	TEMP_CCDWarnUpperLimit	345544455	degC	3	12	16			N	R	KSKP0002	F	N	5					Y			B
KST05297	TEMP_FEEAlarmLowerLimit	345544456	degC	3	12	16			N	R	KSKP0003	F	N	5					Y			B
KST05298	TEMP_FEEAlarmUpperLimit	345544457	degC	3	12	16			N	R	KSKP0003	F	N	5					Y			B
